Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Vietnam,VNM,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,,,,,,,,,20,,,,,58,,53.2,,,,,,65,,,75.3,71.9,,74.2,73.9,78.5,75.3,75.7,76.8,75.7,79,79.4,,78,77.8,76.3,77.3,75.7,75.7,,,,,
Vietnam,VNM,Net migration,SM.POP.NETM,,,0,,,,,0,,,,,0,,,,,-858895,,,,,-327564,,,,,-332327,,,,,-394236,,,,,-216001,,,,,-650999,,,,,-799969,,,,,-399999,,,,,-399999,,,
Vietnam,VNM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814199984,0.710900009,0.674399972,0.809300005,0.728900015,1.243800044,1.169199944,1.270499945,0.856599987,1.648900032,
Vietnam,VNM,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17000008,23.03000069,23.61000061,22.40999985,25.59000015,21.18000031,22.37000084,
Vietnam,VNM,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.63539886,87.09290314,86.36070251,86.96250153,87.76460266,87.93219757,87.68299866,87.5039978,87.66729736,86.70749664,
Vietnam,VNM,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,,,,,,,,
Vietnam,VNM,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.18,,,,,,,,
Vietnam,VNM,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.37,84.29,,,,,,,,
Vietnam,VNM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.58799744,84.3239975,84.05799866,83.76100159,83.43599701,83.10099792,81.41799927,78.7539978,81.54000092,81.1269989,78.74900055,79.26599884,77.81800079,74.43199921,72.56099701,70.74500275,69.02400208,67.53900146,66.36000061,66.13600159,65.31999969,65.21299744,65.13999939,64.32800293,60.65999985,58.75400162,57.15100098,56.625,56.12099838,55.62099838
Vietnam,VNM,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.66,,,,,,,,
Vietnam,VNM,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.91501999,86.97258759,62.71058273,72.91412354,85.25141144,91.56802368,107.0848083,120.4299088,119.1894836,131.4094086,149.7888489,160.4131317,171.7280884,167.2037964,176.4729919,187.8907623,179.3047485,185.5073395,,,
Vietnam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.849269614,5.728106573,4.570587352,4.655048624,4.823932797,5.096505582,5.391996726,5.462799594,5.147780478,5.293551087,5.966772139,5.87397553,6.278409809,6.335005909,5.783177167,5.652621016,5.659193546,5.532128364,,,
Vietnam,VNM,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,41,40,43,43,44,45,46,47,48,49,52,52,53,55,56,58,57,,
Vietnam,VNM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,,,,,36.6,40.6,,,,35.8,31.1,26.7,,23.4,24.6,23.8,22.7,22.1,22.6,20.2,,11.7,16.8,16.2,15.3,14.5,14.1,13.8,13.4,,,
Vietnam,VNM,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,,,,
Vietnam,VNM,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,4,8,13,18,23,28,33,37,41,48,54,60,65,70,
Vietnam,VNM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,,,,,73.8,73.2,72.8,72.2,71.7,71.1,70.4,69.7,68.9,68,66.8,65.6,64.3,62.8,61.4,59.9,58.5,57.1,55.8,54.6,53.3,52.1,50.7,49.1,47.3,45.3,43.2,41,38.8,36.6,34.5,32.5,30.6,28.9,27.3,25.9,24.6,23.6,22.7,21.9,21.2,20.6,20.1,19.7,19.4,19.1,18.9,18.7,18.4,18.2,18,17.8,17.6,17.2,16.9,16.5,
Vietnam,VNM,Number of deaths ages 10-14 years,SH.DTH.1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3954,3970,3997,4018,4041,4067,4071,4080,4080,4075,4048,4013,3974,3917,3826,3683,3500,3278,3041,2815,2625,2480,2379,2304,2247,2197,2162,2136,2119,2104,
Vietnam,VNM,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,,
Vietnam,VNM,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68714905,76.55056,77.19223785,78.94944,76.46082306,,,,,,,
Vietnam,VNM,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.71424103,82.61850739,91.84319305,89.80336761,,,,97.35823822,98.40323639,96.9367981,95.32470703,,,98.82936859,,100,99.33509827,99.29263306,97.48356628,97.39228058,99.5748291,
Vietnam,VNM,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,,,,,,,,,,,,,,,25.90419,25.07864,,,,,,,,,,,,,17.98301,,,,,,,,28.86119,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,11.37395,,,,,,,,,,,,,,,,,,,,66.986763,68.87140656,67.47553253,72.75753784,,,87.24595642,,,,,,78.30977631,78.82952118,,94.33924866,100.3054962,,,97.6627121,,
Vietnam,VNM,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.14862061,74.4622879,80.36525726,87.01200104,,,,93.27098083,94.37391663,94.30779266,99.20527649,97.89933014,99.38764954,99.7303009,,100,99.00695038,99.42474365,,99.7522583,99.05989838,
Vietnam,VNM,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,,,,,,,,,,,,,,,,,,,,80.86302948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,1.020290017,1.01394999,,,,,,,,,,,,,,,,,,,,,0.939800024,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15988245,,,,14.09234915,,14.41071614,,15.24924327,,,,,,
Vietnam,VNM,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.088252788,,,,18.41876351,,14.18073905,,8.976393026,,,,,,
Vietnam,VNM,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70746E+14,3.18438E+14,3.23049E+14,3.62375E+14,3.95755E+14,4.2031E+14,4.52103E+14,5.00374E+14,5.52444E+14,5.98627E+14,
Vietnam,VNM,"GNI, PPP (constant 2017 international $)",NY.GNP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51323E+11,1.67969E+11,1.82878E+11,1.97309E+11,2.0863E+11,2.19573E+11,2.51233E+11,2.6715E+11,2.8402E+11,3.02863E+11,3.27386E+11,3.25659E+11,3.47261E+11,3.69723E+11,3.89824E+11,3.72235E+11,4.32881E+11,4.57401E+11,4.8221E+11,5.07002E+11,5.34548E+11,5.68122E+11,6.09058E+11,6.259E+11,6.73637E+11,7.16975E+11,
Vietnam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.674244,984.2942889,1071.446782,1162.147546,1268.183663,1394.461478,1528.980795,1658.925313,1751.985006,1840.440839,1987.30271,2134.438361,2282.858299,2462.501396,2694.45806,2960.641054,3232.81316,3522.938206,3758.555401,3952.73415,4213.295913,4523.243719,5042.449686,5358.894732,5745.158585,6102.637264,6573.096338,7155.745829,7765.400252,8374.444328,
Vietnam,VNM,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.696317946,1.324328073,1.076810034,1.469864516,6.142583775,5.740218664,4.330999264,5.054117849,3.455893977,3.370369327,3.89338467,3.359942866,2.546375051,2.635888678,1.709482173,1.642318405,1.538426404,1.703156984,1.91290744,1.529659161,1.248771657,1.684762289,2.226622728,2.454972243,1.981329809,2.33073356,2.321988471,2.131241392,1.957294428,2.278159255,1.848361607,1.711555921,1.687686014,1.492788444,,
Vietnam,VNM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314420746,2873472075,3736869302,4778548223,8021540515,8625142731,9839455575,10510373007,12171600889,10069636787,11849006358,13835757863,13833687783,8238287866,22655169184,23083041861,30545533885,33110682126,33588986046,29005966056,31976202006,27185747347,30865316063,,
Vietnam,VNM,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,,,,,,,,,,,0,0,0,1781930.461,35881294.94,52156549.71,16205661.21,45955988.11,2409415.49,4052354.998,4704036.103,7834784.499,5217950.75,3654716.509,3943504.901,3061196.703,979822.913,909313.1126,3315663.567,5850895.449,4825335.042,3740958.753,4762040.247,2021877.922,1977224.978,2026754.337,2370002.417,6927616.738,3733222.11,4413208.878,5821406.122,3317954.347,6238347.349,7992496.013,17711638.48,28924802.79,125684736.6,143275595,474544420.6,391651952.4,254344762.4,432572843.6,392027149.6,351162552.9,275213797.8,238584113.4,236449714.8,231281650.1,248120903.1,,
Vietnam,VNM,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.82750967,21.82751032,20.96299729,20.96299729,20.96299729,20.96299729,20.25903273,20.25903273,20.25903273,17.59308058,16.48248054,14.42703267,15.35000238,9.811609886,10.81397987,13.21959321,13.86230251,15.37149623,16.10035616,15.60267858,15.6026785,,
Vietnam,VNM,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,,,,,,,,,,,,,,,,,,,,,,,,,,24000000000,1.34E+11,6.42E+11,2.784E+12,4.257E+12,5.142E+12,1.0051E+13,1.7015E+13,2.1275E+13,2.6624E+13,3.4318E+13,4.1291E+13,5.17E+13,6.1906E+13,7.0767E+13,8.147E+13,9.4621E+13,1.09601E+14,1.24698E+14,1.45475E+14,1.72045E+14,2.05739E+14,2.41629E+14,3.00256E+14,3.31093E+14,2.7936E+14,3.71242E+14,4.31144E+14,4.77968E+14,5.18962E+14,5.74201E+14,6.42338E+14,7.67495E+14,8.8658E+14,9.95136E+14,
Vietnam,VNM,External balance on goods and services (current US$),NE.RSB.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,-2626712900,-3224355547,-2811845874,-642278756.9,-597889875.7,-491903978.4,-403134977.7,-1155534899,-1538569711,-1886069296,-2704621716,-2184827721,-1987563953,-818893985.6,-1114137106,-598816189.2,-2531137967,-4343434968,-6157479969,-1911038476,-1911499445,-10504854821,-13525433606,-10059253564,-9521076296,-5601579736,5458853466,3695048979,6098212597,1528696708,5258354037,6270963626,8231686949,8357526247,
Vietnam,VNM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16698093,,,,,24.26708652,25.42115932,26.31894308,26.69893471,27.02116521,25.703477,27.6468031,29.15072876,31.13845327,33.35403615,33.25397347,31.27359817,31.36397677,35.10690433,31.80520121,33.85713393,32.64398275,26.81748852,24.19832385,23.64433738,23.83154691,24.65571249,23.67806397,23.78106163,23.85107929,24.17834784,
Vietnam,VNM,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38936935426,42523120069,46797372582,49856419838,52947043155,53877268227,56481457949,59950572374,65230767633,71094442598,76833246105,83284582690,90590476881,1.03945E+11,1.11438E+11,1.14995E+11,1.25494E+11,1.26321E+11,1.3169E+11,1.38784E+11,1.4851E+11,1.62018E+11,1.7506E+11,1.8852E+11,2.03455E+11,2.18596E+11,
Vietnam,VNM,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.214608354,9.091354362,5.911140473,4.465102195,2.595972127,3.076123316,4.471549172,7.62788794,8.010667239,7.094269787,7.258642345,7.465780697,9.779611441,7.668412258,2.252057968,8.186226657,4.096947063,4.87923148,5.180015866,6.120010113,9.329986762,7.300003606,7.3500075,7.259990137,7.360003722,
Vietnam,VNM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.208287526,3.095333258,2.488002862,2.427750967,1.935747507,1.679351395,1.641820537,1.435129518,1.316244428,1.283855628,1.254936192,1.223444941,1.196715609,1.172925898,,1.063867147,1.044544946,1.024671481,1.004523624,0.985798291,1.018452943,0.992003709,0.978497902,0.954856454,0.943003445,0.936152784,0.932289843,0.922815956,,,
Vietnam,VNM,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,10.37735849,9.156976744,4.030600594,,,,,,,,,66.98473282,36.0701107,28.48251576,,,,,,,,1.465661175,3.696163201,4.749735852,3.990530538,1.429190126,1.131734964,1.25263551,1.294641739,2.58975392,6.456566662,5.441490963,9.253482219,13.3450513,14.69595236,13.98497423,11.14371561,13.59980482,18.57167693,20.73901824,22.61014607,19.46419992,17.89814704,18.90902364,20.58240819,21.67985171,20.20370135,19.58300522,19.85859948,20.02294809,22.17410384,24.00817495,24.57519493,22.56409669,21.31174853,19.80231588,21.21469075,25.53417976,26.32024549,,
Vietnam,VNM,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,240000000,255000000,154000000,167000000,174000000,208000000,286000000,365000000,316000000,453000000,373000000,594000000,692000000,616000000,321000000,1102000000,1171000000,1372000000,1485000000,1599000000,1314000000,1382000000,1472000000,1526000000,1745000000,1857000000,2155000000,2455000000,2756000000,2565000000,2752000000,2338000000,2541000000,3532000000,5826000000,8155000000,11144000000,11592000000,11500000000,11742000000,15638000000,16218000000,19746000000,25256000000,31969000000,36761000000,45015000000,62682000000,80714000000,69949000000,84839000000,1.0675E+11,1.1378E+11,1.32033E+11,1.47849E+11,1.6561E+11,1.74804E+11,2.12919E+11,2.36862E+11,2.53903E+11,
Vietnam,VNM,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.37,13.58,13.58,13.58,,13.59,13.59,13.59,13.59,13.59,13.59,13.68,,
Vietnam,VNM,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,10.77,10.77,10.77,,10.78,10.78,10.78,10.78,10.78,10.78,10.78,,
Vietnam,VNM,Urban population,SP.URB.TOTL,4802496,5060353,5330493,5613232,5908339,6216818,6538719,6873713,7220826,7577633,7943077,8183283,8422825,8662663,8904815,9150250,9399461,9652431,9911702,10181044,10447627,10720898,11006067,11301138,11603770,11912008,12225169,12541644,12862589,13237507,13772504,14324149,14889784,15462867,16036816,16604653,17163390,17713643,18256423,18823973,19477364,20134757,20800243,21474148,22163653,22870388,23598140,24348000,25120981,25920396,26757120,27621281,28514086,29430443,30371288,31333193,32314724,33310316,34317154,35332140,
Vietnam,VNM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99522,,65.57177,,71.49,,,
Vietnam,VNM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,629015,654402,677727,700370,724682,752024,787914,824688,860129,890963,915826,930918,936250,934547,929392,922926,963666,1006021,1048640,1089346,1127260,1167896,1205011,1240307,1276168,1313936,1357798,1402506,1446965,1489317,1528937,1573142,1612939,1651038,1691867,1737998,1792219,1851348,1910684,1962793,2003920,2047007,2074458,2090776,2101382,2108685,2123970,2138313,2151386,2161457,2168907,2188929,2209233,2236860,2281757,2349885,2452243,2572966,2710562,2863034,
Vietnam,VNM,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.041014506,5.961183277,5.836848088,5.699862051,5.597172733,5.550792152,5.547235011,5.590895279,5.642130869,5.643401557,5.565568912,5.427782496,5.227885941,4.996898873,4.778811329,4.599538483,4.426419939,4.288548238,4.180742,4.092862785,4.020922406,3.985711037,3.967741205,3.986007735,4.067225421,4.222367163,4.437573642,4.714906089,5.026767399,5.333712357,5.61133509,5.870316719,6.103350852,6.310283435,6.494919851,6.659415052,6.791767856,6.910604625,7.01290603,7.093013676,7.149422598,7.206429742,7.227144243,7.231934682,7.247542899,7.286149823,7.327757509,7.391567098,7.463130793,7.519728588,7.550962614,7.579269781,7.591294569,7.594295329,7.602584208,7.624751031,7.668450708,7.719808298,7.776980282,7.836581982,
Vietnam,VNM,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.705430223,9.088613449,9.570422465,10.10535601,10.62274226,11.0664993,11.45308514,11.77389878,12.0345327,12.23718879,12.37537292,12.48052814,12.52023171,12.50978626,12.46899901,12.40974878,12.33239461,12.25863848,12.18585073,12.11607614,12.05541888,11.99430801,11.94041877,11.88972722,11.82574437,11.73009403,11.59909113,11.44992535,11.29311844,11.14882043,11.03439022,10.95450268,10.89797236,10.85864535,10.83456935,10.82611279,10.82259561,10.8407607,10.86252716,10.87053886,10.85919859,10.86691494,10.83287935,10.75364263,10.59252582,10.29854424,9.86325136,9.318707377,8.706193715,8.119805149,7.649139309,7.311106633,7.086173682,6.948939544,6.859693495,6.795688674,6.775159672,6.786414203,6.820389681,6.863436374,
Vietnam,VNM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.6689312,52.7477696,53.826608,54.0913506,54.3560932,54.6208358,54.8855784,55.150321,52.5129048,49.8754886,47.2380724,44.6006562,41.96324,45.5740618,49.1848836,52.7957054,56.4065272,60.017349,60.66345,61.309551,61.955652,62.601753,63.247854,63.7519542,64.2560544,64.7601546,65.2642548,65.768355,66.0882316,66.4081082,66.7279848,67.0478614,67.367738,67.6317036,67.8956692,68.1596348,68.4236004,68.687566,68.8732602,69.0589544,69.2446486,69.4303428,69.616037,69.9250424,70.2340478,70.5430532,70.8520586,71.161064,71.2354516,71.3098392,71.3842268,71.4586144,71.533002,71.596384,71.659766,71.723148,71.78653,71.849912,72.0270344,,
Vietnam,VNM,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,99,99,99,99,99,99,99,98,98,99,95,99,98,,94,97,99,99,,,
Vietnam,VNM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.160000086,3.190000057,2.420000076,2.25,2.369999886,2.269999981,1.919999957,1.879999995,1.860000014,,,2.11529994,,1.889500022,1.148100019,1.087700009,1.115100026,1.48360002,1.397400022,1.983100057,1.989400029,2.03489995,1.283200026,2.066400051,
Vietnam,VNM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.619999886,,,6.238599777,,4.614500046,3.574899912,3.437200069,3.955499887,5.002699852,5.205999851,6.67539978,7.170000076,7.302199841,4.790999889,6.89289999,
Vietnam,VNM,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.51000214,,,,,,,79.40000153,78.19999695,77.5,76.90000153,76.09999847,76.80000305,76.19999695,75.80000305,75.48999786,,,78.45800018,,80.43659973,81.04820251,81.25730133,80.88279724,81.65599823,81.67990112,82.20860291,81.45059967,81.05960083,81.03869629,77.17230225,
Vietnam,VNM,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.96900177,70.70700073,70.26200104,69.86000061,69.36199951,68.7539978,68.11699677,67.51899719,67.07800293,66.71700287,66.21199799,65.77100372,65.33899689,64.8789978,64.37599945,63.88100052,63.43799973,62.9679985,62.64699936,62.43600082,62.17100143,61.98199844,61.07699966,63.71099854,63.57300186,64.5019989,62.32300186,62.50999832,61.43999863,60.57899857,59.77299881
Vietnam,VNM,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,,,,,,,,
Vietnam,VNM,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47000122,,67.55000305,,,,64.44000244,60.06999969,60.43999863,59.77999878,60.13000107,59.02999878,62.27999878,
Vietnam,VNM,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.69900131,80.38299942,80.02599907,79.64200211,79.21100044,78.75500107,77.75200081,75.30200005,78.4109993,77.62099838,74.92199898,75.40000153,73.52799988,69.55799866,67.06099892,64.32800102,61.30800152,58.05000019,54.47399902,56.21899986,55.99900055,56.36000061,56.69599915,56.69900131,52.10000134,49.95400047,49.53200054,48.81099987,48.11099911,47.42300129
Vietnam,VNM,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54999924,,,52.42869949,,56.74470139,56.05609894,54.40769958,52.86180115,54.64599991,54.58580017,54.98120117,52.55270004,52.34780121,52.49940109,49.24969864,
Vietnam,VNM,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.876354368,8.70998983,8.78,7.669197123,7.861764008,7.948118914,7.64443787,,,
Vietnam,VNM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9,,,,,,34.4,,,,37.1,,25.8,,18.8,,14.1,,4,,2.7,,2.6,,1.9,,1.9,,
Vietnam,VNM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.570708275,6.11274147,7.132423878,7.324114323,10.19186211,12.79555225,15.15179062,17.38820648,22.17363167,23.23118019,30.97570801,34.44445038,45.33140564,55.84915161,48.82234573,48.80669403,58.26557159,63.00354767,,,
Vietnam,VNM,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,5.1,,,,,,,,,,3.9,,,,,,,,,,
